59471a8007e71de5fb96856f	Iran’s Supreme Leader has taken to Twitter to criticize the US over #Ferguson. http://t.co/pR9lQqYmCx http://t.co/sytU9jubFw	Iran’s Supreme Leader has taken to Twitter to criticize the US over #Ferguson. http://t.co/pR9lQqYmCx http://t.co/sytU9jubFw a man with a beard and a tie in his mouth .	Iran’s Supreme Leader has taken to Twitter to criticize the US over #Ferguson. http://t.co/pR9lQqYmCx http://t.co/sytU9jubFw	Iran’s Supreme Leader has taken to Twitter to criticize the US over #Ferguson. http://t.co/pR9lQqYmCx http://t.co/sytU9jubFw a man with a beard and a tie in his mouth .	a man with a beard and a tie in his mouth .	0
59471a8007e71de5fb968576	there is #Ferguson (#USA) not #Syria...#journalists was arrested,protesters was raided\n#FergusonRiot \n#OccupyFerguson http://t.co/6HUtNiw1fW	there is #Ferguson (#USA) not #Syria...#journalists was arrested,protesters was raided\n#FergusonRiot \n#OccupyFerguson http://t.co/6HUtNiw1fW 	there is #Ferguson (#USA) not #Syria...#journalists was arrested,protesters was raided\n#FergusonRiot \n#OccupyFerguson http://t.co/6HUtNiw1fW 	there is #Ferguson (#USA) not #Syria...#journalists was arrested,protesters was raided\n#FergusonRiot \n#OccupyFerguson http://t.co/6HUtNiw1fW  		0
59471a8007e71de5fb968578	We will be free when we learn to stand together and fight. #allthatandabagofchips (based on a photo from #ferguson) http://t.co/Zo6YiAxF5H	We will be free when we learn to stand together and fight. #allthatandabagofchips (based on a photo from #ferguson) http://t.co/Zo6YiAxF5H a man is flying a kite in the sky .	We will be free when we learn to stand together and fight. #allthatandabagofchips (based on a photo from #ferguson) http://t.co/Zo6YiAxF5H	We will be free when we learn to stand together and fight. #allthatandabagofchips (based on a photo from #ferguson) http://t.co/Zo6YiAxF5H a man is flying a kite in the sky .	a man is flying a kite in the sky .	0
59471a8007e71de5fb96857a	Technology can be used to expand democracy or enforce tyranny. Where we draw the line matters. #Ferguson http://t.co/d0DUaTczyW	Technology can be used to expand democracy or enforce tyranny. Where we draw the line matters. #Ferguson http://t.co/d0DUaTczyW a large truck with a lot of people in it .	Technology can be used to expand democracy or enforce tyranny. Where we draw the line matters. #Ferguson http://t.co/d0DUaTczyW SI. LOUIS COUNTY POLIC  	Technology can be used to expand democracy or enforce tyranny. Where we draw the line matters. #Ferguson http://t.co/d0DUaTczyW a large truck with a lot of people in it . SI. LOUIS COUNTY POLIC  	a large truck with a lot of people in it . SI. LOUIS COUNTY POLIC  	0
59471a8007e71de5fb96857c	7 things to know about the new guy running things in #Ferguson: #RonJohnson http://t.co/Wt7aieJev6 http://t.co/Eqm5mbPBfl	7 things to know about the new guy running things in #Ferguson: #RonJohnson http://t.co/Wt7aieJev6 http://t.co/Eqm5mbPBfl a group of men standing next to each other holding a cell phone .	7 things to know about the new guy running things in #Ferguson: #RonJohnson http://t.co/Wt7aieJev6 http://t.co/Eqm5mbPBfl	7 things to know about the new guy running things in #Ferguson: #RonJohnson http://t.co/Wt7aieJev6 http://t.co/Eqm5mbPBfl a group of men standing next to each other holding a cell phone .	a group of men standing next to each other holding a cell phone .	0
59471a8007e71de5fb968580	Incredibly beautiful smile \n\n#gaza #GazaUnderAttack #FreePalestine #Ferguson http://t.co/1W8XXNXafi	Incredibly beautiful smile \n\n#gaza #GazaUnderAttack #FreePalestine #Ferguson http://t.co/1W8XXNXafi a woman is holding a baby in a bed .	Incredibly beautiful smile \n\n#gaza #GazaUnderAttack #FreePalestine #Ferguson http://t.co/1W8XXNXafi	Incredibly beautiful smile \n\n#gaza #GazaUnderAttack #FreePalestine #Ferguson http://t.co/1W8XXNXafi a woman is holding a baby in a bed .	a woman is holding a baby in a bed .	0
59471a8007e71de5fb968584	Protesters in #Palestine and #Ferguson shot with the same teargas canisters. wow. #FreePalestine #JusticeForMikeBrown http://t.co/BFsk31CK1A	Protesters in #Palestine and #Ferguson shot with the same teargas canisters. wow. #FreePalestine #JusticeForMikeBrown http://t.co/BFsk31CK1A a computer keyboard and a mouse on a table .	Protesters in #Palestine and #Ferguson shot with the same teargas canisters. wow. #FreePalestine #JusticeForMikeBrown http://t.co/BFsk31CK1A	Protesters in #Palestine and #Ferguson shot with the same teargas canisters. wow. #FreePalestine #JusticeForMikeBrown http://t.co/BFsk31CK1A a computer keyboard and a mouse on a table .	a computer keyboard and a mouse on a table .	0
59471a8007e71de5fb968586	Marine Vet Speaks Out Against Police State  - http://t.co/cUQDNRJBBr #Ferguson http://t.co/kruYQynbaW	Marine Vet Speaks Out Against Police State  - http://t.co/cUQDNRJBBr #Ferguson http://t.co/kruYQynbaW a man holding a cell phone in front of a crowd .	Marine Vet Speaks Out Against Police State  - http://t.co/cUQDNRJBBr #Ferguson http://t.co/kruYQynbaW	Marine Vet Speaks Out Against Police State  - http://t.co/cUQDNRJBBr #Ferguson http://t.co/kruYQynbaW a man holding a cell phone in front of a crowd .	a man holding a cell phone in front of a crowd .	0
59471a8007e71de5fb96858b	Police in #Ferguson haven't been wearing identification: http://t.co/ZAIikEqk09  http://t.co/LDgoSLUHL3 via @Slate / Fire the #Ferguson PD.	Police in #Ferguson haven't been wearing identification: http://t.co/ZAIikEqk09  http://t.co/LDgoSLUHL3 via @Slate / Fire the #Ferguson PD.	Police in #Ferguson haven't been wearing identification: http://t.co/ZAIikEqk09  http://t.co/LDgoSLUHL3 via @Slate / Fire the #Ferguson PD.	Police in #Ferguson haven't been wearing identification: http://t.co/ZAIikEqk09  http://t.co/LDgoSLUHL3 via @Slate / Fire the #Ferguson PD.		0
59471a8007e71de5fb96858d	"keep the faith" Cpt. Johnson #Ferguson http://t.co/QqgBvfcYWO	"keep the faith" Cpt. Johnson #Ferguson http://t.co/QqgBvfcYWO a man with a hat and a tie in front of a building .	"keep the faith" Cpt. Johnson #Ferguson http://t.co/QqgBvfcYWO CPT. JOHNSON KEER THE FAITH #FERC! ISON darkside  	"keep the faith" Cpt. Johnson #Ferguson http://t.co/QqgBvfcYWO a man with a hat and a tie in front of a building . CPT. JOHNSON KEER THE FAITH #FERC! ISON darkside  	a man with a hat and a tie in front of a building . CPT. JOHNSON KEER THE FAITH #FERC! ISON darkside  	0
59471a8007e71de5fb968591	Whoa #ferguson http://t.co/JSNZrnFMp5	Whoa #ferguson http://t.co/JSNZrnFMp5	Whoa #ferguson http://t.co/JSNZrnFMp5	Whoa #ferguson http://t.co/JSNZrnFMp5		0
59471a8007e71de5fb968593	Statement from St. Louis County Police Officers Assoc., saying @GovJayNixon put officers lives in danger. #Ferguson http://t.co/plnDpI5uRE	Statement from St. Louis County Police Officers Assoc., saying @GovJayNixon put officers lives in danger. #Ferguson http://t.co/plnDpI5uRE a black and white photo of a black and white photo	Statement from St. Louis County Police Officers Assoc., saying @GovJayNixon put officers lives in danger. #Ferguson http://t.co/plnDpI5uRE 	Statement from St. Louis County Police Officers Assoc., saying @GovJayNixon put officers lives in danger. #Ferguson http://t.co/plnDpI5uRE a black and white photo of a black and white photo 	a black and white photo of a black and white photo	0
59471a8007e71de5fb96859d	These are the comments by @bobatl. Loud and wrong.  #MikeBrown #Ferguson http://t.co/qibvrD9JaV	These are the comments by @bobatl. Loud and wrong.  #MikeBrown #Ferguson http://t.co/qibvrD9JaV a laptop computer on a wooden desk .	These are the comments by @bobatl. Loud and wrong.  #MikeBrown #Ferguson http://t.co/qibvrD9JaV	These are the comments by @bobatl. Loud and wrong.  #MikeBrown #Ferguson http://t.co/qibvrD9JaV a laptop computer on a wooden desk .	a laptop computer on a wooden desk .	0
59471a8007e71de5fb96859f	We just filed a new suit to obtain public records from the #Ferguson police dept #MikeBrown http://t.co/gknRV1b5QT http://t.co/8cHNdTiTdj	We just filed a new suit to obtain public records from the #Ferguson police dept #MikeBrown http://t.co/gknRV1b5QT http://t.co/8cHNdTiTdj a close up of a cell phone on a table	We just filed a new suit to obtain public records from the #Ferguson police dept #MikeBrown http://t.co/gknRV1b5QT http://t.co/8cHNdTiTdj	We just filed a new suit to obtain public records from the #Ferguson police dept #MikeBrown http://t.co/gknRV1b5QT http://t.co/8cHNdTiTdj a close up of a cell phone on a table	a close up of a cell phone on a table	0
59471a8007e71de5fb9685a3	More peaceful protesting today in #Ferguson.  #MichaelBrown http://t.co/FVMjydnqFM	More peaceful protesting today in #Ferguson.  #MichaelBrown http://t.co/FVMjydnqFM a group of people standing in front of a large group of people .	More peaceful protesting today in #Ferguson.  #MichaelBrown http://t.co/FVMjydnqFM	More peaceful protesting today in #Ferguson.  #MichaelBrown http://t.co/FVMjydnqFM a group of people standing in front of a large group of people .	a group of people standing in front of a large group of people .	0
59471a8007e71de5fb9685a5	#REMINDER: MikeBrown's tragic death isn't a #Ferguson problem or a #Missouri problem, it's an American problem.\n\n#p2 http://t.co/obpPtJQDGL	#REMINDER: MikeBrown's tragic death isn't a #Ferguson problem or a #Missouri problem, it's an American problem.\n\n#p2 http://t.co/obpPtJQDGL a black and white photo of a black and white photo of a black and white photo	#REMINDER: MikeBrown's tragic death isn't a #Ferguson problem or a #Missouri problem, it's an American problem.\n\n#p2 http://t.co/obpPtJQDGL 	#REMINDER: MikeBrown's tragic death isn't a #Ferguson problem or a #Missouri problem, it's an American problem.\n\n#p2 http://t.co/obpPtJQDGL a black and white photo of a black and white photo of a black and white photo 	a black and white photo of a black and white photo of a black and white photo	0
59471a8007e71de5fb9685a7	Stephen Hawking's boycott hits Israel where it hurts;\nrejection comes from a famous scientist now\n#Ferguson  #Gaza http://t.co/QrWnHpE2cI	Stephen Hawking's boycott hits Israel where it hurts;\nrejection comes from a famous scientist now\n#Ferguson  #Gaza http://t.co/QrWnHpE2cI a man is sitting on a couch with a laptop .	Stephen Hawking's boycott hits Israel where it hurts;\nrejection comes from a famous scientist now\n#Ferguson  #Gaza http://t.co/QrWnHpE2cI	Stephen Hawking's boycott hits Israel where it hurts;\nrejection comes from a famous scientist now\n#Ferguson  #Gaza http://t.co/QrWnHpE2cI a man is sitting on a couch with a laptop .	a man is sitting on a couch with a laptop .	0
59471a8007e71de5fb9685aa	Tell Congress to demilitarize local police departments! &gt; &gt; &gt; http://t.co/HhTrkPtXwx #Ferguson http://t.co/Mh3jjXO1sG	Tell Congress to demilitarize local police departments! &gt; &gt; &gt; http://t.co/HhTrkPtXwx #Ferguson http://t.co/Mh3jjXO1sG a man with a hat and a hat on a cell phone .	Tell Congress to demilitarize local police departments! &gt; &gt; &gt; http://t.co/HhTrkPtXwx #Ferguson http://t.co/Mh3jjXO1sG	Tell Congress to demilitarize local police departments! &gt; &gt; &gt; http://t.co/HhTrkPtXwx #Ferguson http://t.co/Mh3jjXO1sG a man with a hat and a hat on a cell phone .	a man with a hat and a hat on a cell phone .	0
59471a8007e71de5fb9685af	This guy shot 11 people, including a Congresswoman and a judge. He was apprehended alive. #Ferguson #MikeBrown http://t.co/748RLbZ0Fr	This guy shot 11 people, including a Congresswoman and a judge. He was apprehended alive. #Ferguson #MikeBrown http://t.co/748RLbZ0Fr a man wearing a suit and tie with a tie .	This guy shot 11 people, including a Congresswoman and a judge. He was apprehended alive. #Ferguson #MikeBrown http://t.co/748RLbZ0Fr 	This guy shot 11 people, including a Congresswoman and a judge. He was apprehended alive. #Ferguson #MikeBrown http://t.co/748RLbZ0Fr a man wearing a suit and tie with a tie . 	a man wearing a suit and tie with a tie .	0
59471a8007e71de5fb9685b5	real. #Ferguson #mikebrown RT @CleoTrappa_: This. Struck. A. Chord. http://t.co/PhgVOv2JNG	real. #Ferguson #mikebrown RT @CleoTrappa_: This. Struck. A. Chord. http://t.co/PhgVOv2JNG a man with a cell phone in front of a building .	real. #Ferguson #mikebrown RT @CleoTrappa_: This. Struck. A. Chord. http://t.co/PhgVOv2JNG	real. #Ferguson #mikebrown RT @CleoTrappa_: This. Struck. A. Chord. http://t.co/PhgVOv2JNG a man with a cell phone in front of a building .	a man with a cell phone in front of a building .	0
59471a8007e71de5fb9685b7	#Ferguson Police’s PR Stunt Poisons Indie &amp; Impartial Investigation #JusticeForMikeBrown https://t.co/5pNJE6s0nE http://t.co/U1pueEjkPG	#Ferguson Police’s PR Stunt Poisons Indie &amp; Impartial Investigation #JusticeForMikeBrown https://t.co/5pNJE6s0nE http://t.co/U1pueEjkPG	#Ferguson Police’s PR Stunt Poisons Indie &amp; Impartial Investigation #JusticeForMikeBrown https://t.co/5pNJE6s0nE http://t.co/U1pueEjkPG	#Ferguson Police’s PR Stunt Poisons Indie &amp; Impartial Investigation #JusticeForMikeBrown https://t.co/5pNJE6s0nE http://t.co/U1pueEjkPG		0
59471a8007e71de5fb9685bb	Yessss! RT @PresReed: Mother/Daughter team in #Ferguson. Daughter just took bar. Will b civil rights Atty http://t.co/jJBa3qTHmg	Yessss! RT @PresReed: Mother/Daughter team in #Ferguson. Daughter just took bar. Will b civil rights Atty http://t.co/jJBa3qTHmg	Yessss! RT @PresReed: Mother/Daughter team in #Ferguson. Daughter just took bar. Will b civil rights Atty http://t.co/jJBa3qTHmg	Yessss! RT @PresReed: Mother/Daughter team in #Ferguson. Daughter just took bar. Will b civil rights Atty http://t.co/jJBa3qTHmg		0
59471a8007e71de5fb9685bd	O holds a press conf over a #Ferguson thug being killed while the honorable Gen.Harold Greene goes unmentioned. #tcot http://t.co/7j4HILwAst	O holds a press conf over a #Ferguson thug being killed while the honorable Gen.Harold Greene goes unmentioned. #tcot http://t.co/7j4HILwAst	O holds a press conf over a #Ferguson thug being killed while the honorable Gen.Harold Greene goes unmentioned. #tcot http://t.co/7j4HILwAst	O holds a press conf over a #Ferguson thug being killed while the honorable Gen.Harold Greene goes unmentioned. #tcot http://t.co/7j4HILwAst		0
59471a8007e71de5fb9685bf	Serve and protect?... #Ferguson #Justice #UniteBlue http://t.co/XSLJ9hRhs2	Serve and protect?... #Ferguson #Justice #UniteBlue http://t.co/XSLJ9hRhs2 a display of a cake with a clock on it .	Serve and protect?... #Ferguson #Justice #UniteBlue http://t.co/XSLJ9hRhs2	Serve and protect?... #Ferguson #Justice #UniteBlue http://t.co/XSLJ9hRhs2 a display of a cake with a clock on it .	a display of a cake with a clock on it .	0
59471a8007e71de5fb9685c1	Murder math, #Ferguson edition.\n\nVia @KattPackAllDay... I think. http://t.co/XrF2Vm8GRV	Murder math, #Ferguson edition.\n\nVia @KattPackAllDay... I think. http://t.co/XrF2Vm8GRV 	Murder math, #Ferguson edition.\n\nVia @KattPackAllDay... I think. http://t.co/XrF2Vm8GRV 	Murder math, #Ferguson edition.\n\nVia @KattPackAllDay... I think. http://t.co/XrF2Vm8GRV  		0
59471a8007e71de5fb9685c4	Sara 4, killed while playing\n#Israel is intentionally targeting KIDS\n\n#Ferguson #Gaza #GazaUnderAttack #FreePalestine http://t.co/cD8oc73rNY	Sara 4, killed while playing\n#Israel is intentionally targeting KIDS\n\n#Ferguson #Gaza #GazaUnderAttack #FreePalestine http://t.co/cD8oc73rNY a little girl sitting on a bench with a cat .	Sara 4, killed while playing\n#Israel is intentionally targeting KIDS\n\n#Ferguson #Gaza #GazaUnderAttack #FreePalestine http://t.co/cD8oc73rNY 	Sara 4, killed while playing\n#Israel is intentionally targeting KIDS\n\n#Ferguson #Gaza #GazaUnderAttack #FreePalestine http://t.co/cD8oc73rNY a little girl sitting on a bench with a cat . 	a little girl sitting on a bench with a cat .	0
